"","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC"
"30933","isoComp_00053077","geneComp_00010208","ENST00000568975.5","PRMT7","control","knockdown","PRMT7","protein_coding","nonsense_mediated_decay",113.93388145454,129.230932094299,98.6368308147813,8.17097513292793,7.51994021798164,-0.389718452617603,NA,12.5735611059061,14.8095515951583,10.3375706166538,8.17251573756758,5.25993636131862,-0.51820970151256,NA,0.106175,0.11105,0.1013,-0.00975000000000001,1,3.82948431480398e-05,TRUE
"30935","isoComp_00053079","geneComp_00010208","ENST00000685109.1","PRMT7","control","knockdown","PRMT7","protein_coding","nonsense_mediated_decay",113.93388145454,129.230932094299,98.6368308147813,8.17097513292793,7.51994021798164,-0.389718452617603,NA,14.1506520742677,14.5425736877262,13.7587304608093,0.16538507260159,1.4429083946123,-0.0798787801663069,NA,0.12715,0.1129,0.1414,0.0285,0.750399567037467,3.82948431480398e-05,TRUE
"30939","isoComp_00053083","geneComp_00010208","ENST00000687444.1","PRMT7","control","knockdown","PRMT7","protein_coding","nonsense_mediated_decay",113.93388145454,129.230932094299,98.6368308147813,8.17097513292793,7.51994021798164,-0.389718452617603,NA,40.0221768331308,37.4869210989234,42.5574325673383,10.1796958026842,0.308860811296483,0.18297793766849,NA,0.365225,0.2962,0.43425,0.13805,0.450531729289426,3.82948431480398e-05,TRUE
"30945","isoComp_00053089","geneComp_00010208","ENST00000689637.1","PRMT7","control","knockdown","PRMT7","protein_coding","nonsense_mediated_decay",113.93388145454,129.230932094299,98.6368308147813,8.17097513292793,7.51994021798164,-0.389718452617603,NA,13.1647973736169,26.2010846318803,0.128510115353604,9.8246288234126,0.0244626574093793,-7.56404190462091,NA,0.10005,0.19875,0.00135,-0.1974,3.82948431480398e-05,3.82948431480398e-05,TRUE
"16428","isoComp_00053750","geneComp_00010310","ENST00000436986.5","PSMA2","control","knockdown","PSMA2","protein_coding","nonsense_mediated_decay",95.6540278732313,111.000357629861,80.3076981166012,5.34803155448344,4.93940589455698,-0.466904463280724,NA,16.3788907018676,18.6105508726659,14.1472305310693,0.288936670337749,0.464869647240185,-0.395356684586933,NA,0.172325,0.1682,0.17645,0.00824999999999998,0.972245499633203,0.000184254641263681,TRUE
"55707","isoComp_00054140","geneComp_00010358","ENST00000566403.5","PSME3IP1","control","knockdown","PSME3IP1","protein_coding","nonsense_mediated_decay",44.1446967364509,47.6914653243373,40.5979281485644,6.60444962835701,6.85093163123118,-0.232272162949457,NA,9.96404582873796,13.8989700982205,6.02912155925543,0.602011334295341,0.404622139699898,-1.2036049803639,NA,0.225025,0.2989,0.15115,-0.14775,0.283864155888001,0.0326373971264676,TRUE
"28539","isoComp_00054171","geneComp_00010362","ENST00000699166.1","PSMG2","control","knockdown","PSMG2","protein_coding","nonsense_mediated_decay",105.931174240428,111.180014390222,100.682334090634,4.0602948971298,1.76352471919602,-0.14307337792034,NA,5.54575865807409,5.49916803981715e-20,11.0915173161482,5.25536479611058e-20,0.835962556058172,10.1165411571727,NA,0.055175,0,0.11035,0.11035,5.06486655849118e-05,5.06486655849118e-05,TRUE
"24719","isoComp_00054198","geneComp_00010366","ENST00000471658.5","PSPC1","control","knockdown","PSPC1","protein_coding","nonsense_mediated_decay",60.8898628804193,34.7990290833835,86.9806966774552,3.98376731139821,7.11280491976655,1.32139954447821,NA,7.77081481550055,1.84177660585055,13.6998530251506,0.37438318813697,4.7006539538617,2.88823113422425,NA,0.10325,0.05235,0.15415,0.1018,0.220352201947602,0.000382530007482188,TRUE
"24720","isoComp_00054199","geneComp_00010366","ENST00000492741.5","PSPC1","control","knockdown","PSPC1","protein_coding","nonsense_mediated_decay",60.8898628804193,34.7990290833835,86.9806966774552,3.98376731139821,7.11280491976655,1.32139954447821,NA,18.4197627318992,3.31670485727271,33.5228206065257,1.11561473070234,4.2754236248369,3.3334080580387,NA,0.2384,0.09285,0.38395,0.2911,0.000382530007482188,0.000382530007482188,TRUE
"41211","isoComp_00054350","geneComp_00010395","ENST00000677651.1","PTGES2","control","knockdown","PTGES2","protein_coding","nonsense_mediated_decay",201.674553757099,244.828196405078,158.520911109121,12.2463396974749,0.0899725223455618,-0.627064474400111,NA,9.71731907581465,0.787082226794162,18.6475559248351,0.78666891638763,3.0699746741975,4.54888764035517,NA,0.0605,0.0034,0.1176,0.1142,2.69490198450463e-07,4.43874162806777e-10,TRUE
"66174","isoComp_00055012","geneComp_00010519","ENST00000589428.5","R3HDM4","control","knockdown","R3HDM4","protein_coding","nonsense_mediated_decay",70.4935705338788,27.970892941061,113.016248126697,1.37697541321069,14.0974387552585,2.01414394074586,NA,23.200148061182,1.98343766595028,44.4168584564138,0.971442081381987,1.41925188776456,4.47810172945851,NA,0.235225,0.0728,0.39765,0.32485,0.00036009335492734,0.000192027672994882,TRUE
"3423","isoComp_00055505","geneComp_00010609","ENST00000525066.5","RAD51","control","knockdown","RAD51","protein_coding","nonsense_mediated_decay",26.5583049577428,23.9355610423486,29.1810488731369,2.65835648550166,2.18345165927034,0.285767811534102,NA,6.76226298322365,1.15172629669818,12.3727996697491,1.0649823224398,1.87572505713836,3.4139954211042,NA,0.2375,0.04375,0.43125,0.3875,0.00373849211397606,0.001468386401084,TRUE
"17341","isoComp_00055532","geneComp_00010612","ENST00000697681.1","RAD51C","control","knockdown","RAD51C","protein_coding","nonsense_mediated_decay",72.6956904608229,53.7482305892602,91.6431503323856,1.65576426042794,7.27565903905259,0.76969881670592,NA,6.37202587736966,1.5175217235025,11.2265300312368,0.783825014645711,0.712162707639454,2.8789317811849,NA,0.075225,0.0278,0.12265,0.09485,0.0268199959993042,0.0015643377995199,TRUE
"17344","isoComp_00055535","geneComp_00010612","ENST00000697692.1","RAD51C","control","knockdown","RAD51C","protein_coding","nonsense_mediated_decay",72.6956904608229,53.7482305892602,91.6431503323856,1.65576426042794,7.27565903905259,0.76969881670592,NA,38.9160550545354,28.7949433611509,49.03716674792,1.17817928210355,0.673357837847,0.767853379258294,NA,0.538,0.53695,0.53905,0.00209999999999999,0.358275470212443,0.0015643377995199,TRUE
"30565","isoComp_00055604","geneComp_00010625","ENST00000686762.1","RAF1","control","knockdown","RAF1","protein_coding","nonsense_mediated_decay",99.9132889989068,98.6167523351531,101.20982566266,9.97036057565213,8.96803518194968,0.0374409612946559,NA,9.51980662910475,6.95656378767477,12.0830494705347,3.11105655310715,8.63346415998934,0.795658954156875,NA,0.101225,0.0745,0.12795,0.05345,0.950548297252839,0.00905523453689551,TRUE
"30579","isoComp_00055618","geneComp_00010625","ENST00000689914.1","RAF1","control","knockdown","RAF1","protein_coding","nonsense_mediated_decay",99.9132889989068,98.6167523351531,101.20982566266,9.97036057565213,8.96803518194968,0.0374409612946559,NA,8.40547370776522,11.0321192512251,5.77882816430535,0.445763330781982,4.13649858903491,-0.931673849628836,NA,0.083225,0.11255,0.0539,-0.05865,0.544616004870825,0.00905523453689551,TRUE
"30586","isoComp_00055625","geneComp_00010625","ENST00000691724.1","RAF1","control","knockdown","RAF1","protein_coding","nonsense_mediated_decay",99.9132889989068,98.6167523351531,101.20982566266,9.97036057565213,8.96803518194968,0.0374409612946559,NA,16.7339680520057,17.286241061603,16.1816950424085,0.43439438691944,2.87477425869866,-0.0952045120941024,NA,0.16765,0.17665,0.15865,-0.018,0.968967105561369,0.00905523453689551,TRUE
"40204","isoComp_00055894","geneComp_00010672","ENST00000685376.1","RARS2","control","knockdown","RARS2","protein_coding","nonsense_mediated_decay",91.3056817353983,50.0571425438505,132.554220926946,1.30162707612494,4.68356491020894,1.40475542001208,NA,22.1179586336582,13.5598230155599,30.6760942517566,1.58890689274383,1.01204440401402,1.17718312569562,NA,0.251125,0.27025,0.232,-0.03825,0.989036123811419,1.12518206808733e-05,TRUE
"40207","isoComp_00055897","geneComp_00010672","ENST00000685881.1","RARS2","control","knockdown","RARS2","protein_coding","nonsense_mediated_decay",91.3056817353983,50.0571425438505,132.554220926946,1.30162707612494,4.68356491020894,1.40475542001208,NA,5.6518502007582,0,11.3037004015164,0,2.01217784611641,10.143855157206,NA,0.042425,0,0.08485,0.08485,0.00859693511659646,1.12518206808733e-05,TRUE
"40208","isoComp_00055898","geneComp_00010672","ENST00000686142.1","RARS2","control","knockdown","RARS2","protein_coding","nonsense_mediated_decay",91.3056817353983,50.0571425438505,132.554220926946,1.30162707612494,4.68356491020894,1.40475542001208,NA,13.8029944465162,0.554039949291918,27.0519489437404,0.554039947701844,0.0468722877104746,5.58432458455237,NA,0.10785,0.01135,0.20435,0.193,1.13174474158617e-05,1.12518206808733e-05,TRUE
"40211","isoComp_00055901","geneComp_00010672","ENST00000686857.1","RARS2","control","knockdown","RARS2","protein_coding","nonsense_mediated_decay",91.3056817353983,50.0571425438505,132.554220926946,1.30162707612494,4.68356491020894,1.40475542001208,NA,9.85566604004414,5.38534935759399,14.3259827224943,0.765292015287308,5.30615826053891,1.40985251910842,NA,0.10705,0.1073,0.1068,-5e-04,1,1.12518206808733e-05,TRUE
"40238","isoComp_00055928","geneComp_00010672","ENST00000692843.1","RARS2","control","knockdown","RARS2","protein_coding","nonsense_mediated_decay",91.3056817353983,50.0571425438505,132.554220926946,1.30162707612494,4.68356491020894,1.40475542001208,NA,17.4404418809952,20.4600358584755,14.4208479035149,0.884328805009222,1.05928171644655,-0.504357559840167,NA,0.2586,0.40855,0.10865,-0.2999,1.12518206808733e-05,1.12518206808733e-05,TRUE
"29874","isoComp_00056241","geneComp_00010746","ENST00000403542.6","RBM39","control","knockdown","RBM39","protein_coding","nonsense_mediated_decay",297.799744509308,148.33718585941,447.262303159207,2.07063945623281,10.5719495926136,1.59217586461322,NA,80.0993109709315,10.4562329791922,149.742388962671,3.78027846533831,0.233574589504073,3.83876483410975,NA,0.202925,0.07085,0.335,0.26415,2.96004539718122e-12,2.96004539718122e-12,TRUE
"29877","isoComp_00056244","geneComp_00010746","ENST00000429968.5","RBM39","control","knockdown","RBM39","protein_coding","nonsense_mediated_decay",297.799744509308,148.33718585941,447.262303159207,2.07063945623281,10.5719495926136,1.59217586461322,NA,16.6209061364583,23.1754233486961,10.0663889242205,5.37832138156827,0.907958634161607,-1.20223935670252,NA,0.08915,0.15575,0.02255,-0.1332,8.97407522947966e-07,2.96004539718122e-12,TRUE
"29879","isoComp_00056246","geneComp_00010746","ENST00000444878.5","RBM39","control","knockdown","RBM39","protein_coding","nonsense_mediated_decay",297.799744509308,148.33718585941,447.262303159207,2.07063945623281,10.5719495926136,1.59217586461322,NA,114.453840663826,39.6193591967544,189.288322130898,1.16358470489137,9.16374376660791,2.2560200792368,NA,0.345575,0.26725,0.4239,0.15665,0.0319193047350405,2.96004539718122e-12,TRUE
"56273","isoComp_00056452","geneComp_00010789","ENST00000524849.5","RCE1","control","knockdown","RCE1","protein_coding","nonsense_mediated_decay",42.9309495090894,36.9850495425367,48.876849475642,2.63457273573006,5.00575400310886,0.402114202736562,NA,15.6119124671082,20.116720362662,11.1071045715543,2.83526591741059,2.91778810719188,-0.856331015252592,NA,0.388525,0.5412,0.23585,-0.30535,0.0460581946772018,0.00042758108121737,TRUE
"43676","isoComp_00056684","geneComp_00010835","ENST00000683527.1","RETREG1","control","knockdown","RETREG1","protein_coding","nonsense_mediated_decay",44.9057701896163,42.14353100566,47.6680093735727,1.14457481689076,1.827585518516,0.177670518338253,NA,10.6102887062012,14.2743631888786,6.94621422352385,0.686008844846926,2.00386290251166,-1.03806245326023,NA,0.243475,0.3394,0.14755,-0.19185,0.274448655541952,0.00854235357516267,TRUE
"608","isoComp_00056957","geneComp_00010893","ENST00000454791.1","RHBDD2","control","knockdown","RHBDD2","protein_coding","nonsense_mediated_decay",127.726601261069,69.0364833845615,186.416719137576,5.20486971402059,4.18293794397611,1.43296880204753,NA,28.8958203855,11.8931125631554,45.8985282078446,1.15690211097935,5.6670565849328,1.94742330569233,NA,0.208825,0.172,0.24565,0.07365,0.491332729334246,5.45900866938092e-07,TRUE
"44297","isoComp_00057279","geneComp_00010967","ENST00000682392.1","RMND1","control","knockdown","RMND1","protein_coding","nonsense_mediated_decay",41.272248031714,27.401783325147,55.142712738281,6.34826528226548,4.47698110900773,1.00863565942284,NA,7.07894935343666,10.6613709122447,3.49652779462864,2.35294252866347,2.02070165572984,-1.60563045711067,NA,0.228475,0.3901,0.06685,-0.32325,0.0411736969922543,0.0227212413784618,TRUE
"44301","isoComp_00057283","geneComp_00010967","ENST00000684765.1","RMND1","control","knockdown","RMND1","protein_coding","nonsense_mediated_decay",41.272248031714,27.401783325147,55.142712738281,6.34826528226548,4.47698110900773,1.00863565942284,NA,21.9683570600684,10.6613709122447,33.275343207892,2.35294252866347,5.23036704568595,1.64114151822136,NA,0.4949,0.3901,0.5997,0.2096,0.0227212413784618,0.0227212413784618,TRUE
"5019","isoComp_00057771","geneComp_00011073","ENST00000587843.5","ROGDI","control","knockdown","ROGDI","protein_coding","nonsense_mediated_decay",23.809041667769,22.4530979572179,25.1649853783202,0.291500017342655,9.4163870035647,0.16443403219503,NA,7.38783599966163,2.93276403322519,11.8429079660981,0.31646424901107,2.65604255455412,2.00999728122544,NA,0.3159,0.1305,0.5013,0.3708,0.0316640828046225,0.0218747448589033,TRUE
"28749","isoComp_00057818","geneComp_00011090","ENST00000539417.6","RPAIN","control","knockdown","RPAIN","protein_coding","nonsense_mediated_decay",47.4954791474333,49.3309806687023,45.6599776261644,1.64069459301079,1.78888215363119,-0.111540307039011,NA,5.19645075924066,1.23348581981452,9.15941569866679,0.0328912053215894,0.491199849766205,2.88243974833899,NA,0.11275,0.025,0.2005,0.1755,0.00565413194747239,0.00190737646285997,TRUE
"28750","isoComp_00057819","geneComp_00011090","ENST00000571558.5","RPAIN","control","knockdown","RPAIN","protein_coding","nonsense_mediated_decay",47.4954791474333,49.3309806687023,45.6599776261644,1.64069459301079,1.78888215363119,-0.111540307039011,NA,7.51124003985846,7.73395477783061,7.28852530188631,1.13068439811949,2.46321752766981,-0.0854655370062631,NA,0.1591,0.1562,0.162,0.0058,0.975582000949931,0.00190737646285997,TRUE
"28753","isoComp_00057822","geneComp_00011090","ENST00000573577.5","RPAIN","control","knockdown","RPAIN","protein_coding","nonsense_mediated_decay",47.4954791474333,49.3309806687023,45.6599776261644,1.64069459301079,1.78888215363119,-0.111540307039011,NA,12.2217190039475,18.5794827384804,5.86395526941464,2.80253563366446,0.435484023421155,-1.66208244252298,NA,0.253975,0.37895,0.129,-0.24995,0.00190737646285997,0.00190737646285997,TRUE
"24951","isoComp_00058127","geneComp_00011212","ENST00000483765.5","RPL21","control","knockdown","RPL21","protein_coding","nonsense_mediated_decay",1603.34013167274,1604.97489037825,1601.70537296722,34.924607738565,119.890993722758,-0.00294191399391062,NA,17.0444920874672,2.45834780825337,31.630636366681,1.32233394508363,3.73087537670434,3.68016101584733,NA,0.010575,0.0015,0.01965,0.01815,1.85790961592656e-08,5.06048088657319e-40,TRUE
"48258","isoComp_00058195","geneComp_00011267","ENST00000475836.5","RPL22L1","control","knockdown","RPL22L1","protein_coding","nonsense_mediated_decay",135.732657894015,75.6472885979812,195.818027190049,0.810224294588409,4.41415214612822,1.37203628112091,NA,58.4256962948172,17.2048417161259,99.6465508735086,1.33031292449708,16.4172019240257,2.53331172707745,NA,0.367225,0.22725,0.5072,0.27995,0.008287241888029,0.000186472220457255,TRUE
"48259","isoComp_00058196","geneComp_00011267","ENST00000494771.5","RPL22L1","control","knockdown","RPL22L1","protein_coding","nonsense_mediated_decay",135.732657894015,75.6472885979812,195.818027190049,0.810224294588409,4.41415214612822,1.37203628112091,NA,39.7650488351669,17.2048417161259,62.3252559542079,1.33031292449708,10.0119488554111,1.85639544640519,NA,0.273425,0.22725,0.3196,0.09235,0.595876514597775,0.000186472220457255,TRUE
"9269","isoComp_00058837","geneComp_00011616","ENST00000549098.5","RPLP0","control","knockdown","RPLP0","protein_coding","nonsense_mediated_decay",5676.79187775354,5888.61087539861,5464.97288010846,34.4840614215796,28.6968936989483,-0.107712815644855,NA,184.633604444345,152.241978403779,217.025230484911,6.0549408013249,4.44329008411357,0.511468273727779,NA,0.032775,0.02585,0.0397,0.01385,0.000189525721419747,6.57756014777825e-284,TRUE
"9275","isoComp_00058843","geneComp_00011616","ENST00000551258.5","RPLP0","control","knockdown","RPLP0","protein_coding","nonsense_mediated_decay",5676.79187775354,5888.61087539861,5464.97288010846,34.4840614215796,28.6968936989483,-0.107712815644855,NA,213.885320121719,226.080881493948,201.689758749491,18.1606668702603,11.2812395224926,-0.164693449344806,NA,0.037625,0.03835,0.0369,-0.00144999999999999,0.954051205301826,6.57756014777825e-284,TRUE
"17436","isoComp_00059499","geneComp_00011840","ENST00000472940.5","RPS6KB1","control","knockdown","RPS6KB1","protein_coding","nonsense_mediated_decay",62.8604698912952,41.7992871523573,83.9216526302332,5.84814841837449,2.6956384309221,1.0053915423641,NA,22.7688142681995,5.43448588026803,40.1031426561311,1.90248120860041,2.32165296565576,2.88120727062706,NA,0.308275,0.1391,0.47745,0.33835,0.000126239964268618,0.000126239964268618,TRUE
"57336","isoComp_00059503","geneComp_00011841","ENST00000528964.5","RPS6KB2","control","knockdown","RPS6KB2","protein_coding","nonsense_mediated_decay",134.633099358247,108.57440174068,160.691796975815,4.41489142326615,0.956013460437731,0.565569187971818,NA,36.3331896026582,18.5986479374537,54.0677312678626,3.54619180862828,1.50396518695761,1.53906139103748,NA,0.2534,0.17025,0.33655,0.1663,0.0042196359610702,0.00241928220636861,TRUE
"37900","isoComp_00060212","geneComp_00012021","ENST00000414294.6","SAE1","control","knockdown","SAE1","protein_coding","nonsense_mediated_decay",194.565802153393,205.604382567428,183.527221739358,6.03887775838064,13.3302579450862,-0.163868509099817,NA,29.358930065213,8.02251189126807,50.695348239158,1.06095422105568,5.40360774619775,2.65821480958181,NA,0.157375,0.0392,0.27555,0.23635,8.90321192858274e-13,8.90321192858274e-13,TRUE
"37902","isoComp_00060214","geneComp_00012021","ENST00000596995.1","SAE1","control","knockdown","SAE1","protein_coding","nonsense_mediated_decay",194.565802153393,205.604382567428,183.527221739358,6.03887775838064,13.3302579450862,-0.163868509099817,NA,144.629673342583,170.135512017898,119.123834667268,3.01154039266285,7.55376331597593,-0.514185892621495,NA,0.738625,0.82775,0.6495,-0.17825,5.73208108268241e-06,8.90321192858274e-13,TRUE
"67212","isoComp_00060389","geneComp_00012056","ENST00000552884.5","SARNP","control","knockdown","SARNP","protein_coding","nonsense_mediated_decay",193.667723559791,118.676890042656,268.658557076925,10.7024845616337,6.40769104874661,1.17866690310805,NA,52.4151962272787,4.42478475426647,100.405607700291,2.2236946276961,8.16381721958022,4.50097563215566,NA,0.205275,0.0359,0.37465,0.33875,3.04220496285963e-11,2.556843159456e-12,TRUE
"29054","isoComp_00060426","geneComp_00012063","ENST00000489394.5","SAT1","control","knockdown","SAT1","protein_coding","nonsense_mediated_decay",479.686701991853,66.8127887568654,892.560615226841,0.78008495975412,20.6231641315721,3.73955421374282,NA,341.822178045192,4.7044894824518,678.939866607933,0.0787986758590002,26.524178838596,7.17005968578611,NA,0.415375,0.0704,0.76035,0.68995,2.9609564405012e-42,2.9609564405012e-42,TRUE
"9996","isoComp_00060695","geneComp_00012103","ENST00000678475.1","SCFD1","control","knockdown","SCFD1","protein_coding","nonsense_mediated_decay",80.8943180846922,65.7273133609973,96.061322808387,6.29787994359718,0.444832675942955,0.547393356600921,NA,15.6416721053273,7.35076753012313,23.9325766805315,4.18671290853729,3.58241949598051,1.70165030876017,NA,0.178025,0.1067,0.24935,0.14265,0.0770083831470611,6.53694273766662e-06,TRUE
"65568","isoComp_00060872","geneComp_00012136","ENST00000395710.5","SDAD1","control","knockdown","SDAD1","protein_coding","nonsense_mediated_decay",34.9702466616501,29.2661644321232,40.674328891177,0.65199278670835,2.07186669744504,0.47474663918482,NA,18.0022956028794,9.45971935155788,26.544871854201,0.812034572437207,2.08899981888147,1.48758299229188,NA,0.48785,0.324,0.6517,0.3277,0.011353617921604,0.011353617921604,TRUE
"3869","isoComp_00061115","geneComp_00012181","ENST00000699270.1","SEC61A1","control","knockdown","SEC61A1","protein_coding","nonsense_mediated_decay",183.251681523349,213.533063773035,152.970299273663,10.2990754197042,9.01528400953693,-0.481181162318488,NA,9.71630040021517,6.05977153459575e-07,19.4326001944532,5.52272889011244e-07,0.569677513770726,10.9249180367984,NA,0.063825,0,0.12765,0.12765,2.04357219224647e-10,2.04357219224647e-10,TRUE
"3874","isoComp_00061120","geneComp_00012181","ENST00000699275.1","SEC61A1","control","knockdown","SEC61A1","protein_coding","nonsense_mediated_decay",183.251681523349,213.533063773035,152.970299273663,10.2990754197042,9.01528400953693,-0.481181162318488,NA,58.6534100746964,74.6364216168401,42.6703985325528,2.87717542322927,5.49617930268409,-0.806499454894533,NA,0.31375,0.3497,0.2778,-0.0719,0.444187203487955,2.04357219224647e-10,TRUE
"18898","isoComp_00062611","geneComp_00012470","ENST00000546636.5","SLC11A2","control","knockdown","SLC11A2","protein_coding","nonsense_mediated_decay",30.7094730809511,28.540002556975,32.8789436049271,3.59431445584409,2.50664673932722,0.204111794658355,NA,5.7302662748995,0.366848354428396,11.0936841953706,0.366848354428396,0.969585240170642,4.88091053816207,NA,0.1759,0.0147,0.3371,0.3224,0.00151809713366095,0.00117130927671275,TRUE
"18903","isoComp_00062616","geneComp_00012470","ENST00000642227.1","SLC11A2","control","knockdown","SLC11A2","protein_coding","nonsense_mediated_decay",30.7094730809511,28.540002556975,32.8789436049271,3.59431445584409,2.50664673932722,0.204111794658355,NA,6.99950779038257,9.77464722865824,4.22436835210691,2.32965851619461,2.56670605732977,-1.2083730611544,NA,0.24085,0.35845,0.12325,-0.2352,0.00117130927671275,0.00117130927671275,TRUE
"6648","isoComp_00062965","geneComp_00012540","ENST00000551123.5","SLC25A3","control","knockdown","SLC25A3","protein_coding","nonsense_mediated_decay",931.966297551932,1074.22220099399,789.710394109871,22.6543787469113,7.84362358310437,-0.443892020434605,NA,59.324635618359,5.57084543767853,113.07842579904,1.91553904626162,12.9527352766591,4.34082378062223,NA,0.074275,0.0052,0.14335,0.13815,3.68635901278322e-26,3.68635901278322e-26,TRUE
"53516","isoComp_00063718","geneComp_00012678","ENST00000368405.7","SLC50A1","control","knockdown","SLC50A1","protein_coding","nonsense_mediated_decay",112.32606884487,113.725348370095,110.926789319645,5.13351846470578,12.8121979105765,-0.0359428288530535,NA,7.79375349270628,9.0436890591699,6.54381792624267,1.45099522494221,0.168496245684916,-0.466170165914355,NA,0.06935,0.0791,0.0596,-0.0195,0.817321571741058,0.0171587557707508,TRUE
"53517","isoComp_00063719","geneComp_00012678","ENST00000475824.6","SLC50A1","control","knockdown","SLC50A1","protein_coding","nonsense_mediated_decay",112.32606884487,113.725348370095,110.926789319645,5.13351846470578,12.8121979105765,-0.0359428288530535,NA,10.3375786696383,13.9110698171675,6.76408752210905,3.23258162739185,0.109475086165969,-1.03917155291773,NA,0.09275,0.12385,0.06165,-0.0622,0.391176645572524,0.0171587557707508,TRUE
"53522","isoComp_00063724","geneComp_00012678","ENST00000650403.1","SLC50A1","control","knockdown","SLC50A1","protein_coding","nonsense_mediated_decay",112.32606884487,113.725348370095,110.926789319645,5.13351846470578,12.8121979105765,-0.0359428288530535,NA,20.1930221007242,25.5101330655358,14.8759111359126,3.30864471121434,1.33867140076228,-0.777688322869849,NA,0.1804,0.22345,0.13735,-0.0861,0.266852875763177,0.0171587557707508,TRUE
"68548","isoComp_00064409","geneComp_00012821","ENST00000465250.6","SMIM7","control","knockdown","SMIM7","protein_coding","nonsense_mediated_decay",93.1730049995955,61.8264292203935,124.519580778798,4.20627457671781,4.15529320030907,1.00995956350011,NA,7.62541137168355,1.28773665735367,13.9630860860134,0.179656760359911,1.45900009465055,3.42858112866968,NA,0.0663,0.0207,0.1119,0.0912,0.0184636496414934,0.000727316698022022,TRUE
"68549","isoComp_00064410","geneComp_00012821","ENST00000481671.6","SMIM7","control","knockdown","SMIM7","protein_coding","nonsense_mediated_decay",93.1730049995955,61.8264292203935,124.519580778798,4.20627457671781,4.15529320030907,1.00995956350011,NA,13.2619053041384,2.58294051658627,23.9408700916906,1.84924380772948,2.82375727078991,3.2074170519054,NA,0.11785,0.044,0.1917,0.1477,0.00854235357516267,0.000727316698022022,TRUE
"68551","isoComp_00064412","geneComp_00012821","ENST00000593404.5","SMIM7","control","knockdown","SMIM7","protein_coding","nonsense_mediated_decay",93.1730049995955,61.8264292203935,124.519580778798,4.20627457671781,4.15529320030907,1.00995956350011,NA,5.22862519243899,0.600846554289607,9.85640383058837,0.600846554289596,1.58325600579578,4.01364241467634,NA,0.044375,0.0091,0.07965,0.07055,0.0595465662112733,0.000727316698022022,TRUE
"68557","isoComp_00064418","geneComp_00012821","ENST00000600740.5","SMIM7","control","knockdown","SMIM7","protein_coding","nonsense_mediated_decay",93.1730049995955,61.8264292203935,124.519580778798,4.20627457671781,4.15529320030907,1.00995956350011,NA,11.3471596754539,4.60444151462639,18.0898778362815,0.935957970342426,6.84087899717042,1.97175200566383,NA,0.109775,0.0759,0.14365,0.06775,0.708716876841835,0.000727316698022022,TRUE
"14823","isoComp_00064755","geneComp_00012882","ENST00000601065.5","SNRNP70","control","knockdown","SNRNP70","protein_coding","nonsense_mediated_decay",111.844164542556,123.443062345593,100.24526673952,15.9593123371978,9.12837614272047,-0.300284595859211,NA,13.3121700913569,1.78521885732926,24.8391213253846,1.72206430571449,7.31505953121775,3.79096319782866,NA,0.128025,0.0129,0.24315,0.23025,1.2127083093795e-05,6.74182188427056e-07,TRUE
"30442","isoComp_00064766","geneComp_00012884","ENST00000559309.5","SNRPA1","control","knockdown","SNRPA1","protein_coding","nonsense_mediated_decay",231.356623346819,183.007629399228,279.705617294409,9.41325606808819,10.518552750428,0.611978181121255,NA,88.8374521209076,35.1254480362978,142.549456205517,1.18882096410403,15.9191090888499,2.02056453821837,NA,0.35015,0.1921,0.5082,0.3161,2.01542897447088e-09,2.01542897447088e-09,TRUE
"26975","isoComp_00064775","geneComp_00012886","ENST00000474384.2","SNRPB","control","knockdown","SNRPB","protein_coding","nonsense_mediated_decay",535.885586918975,653.611005650752,418.160168187198,14.5611722364867,16.0511870024895,-0.644364203355964,NA,31.6301838336296,9.18847333334032,54.0718943339189,0.970303931262939,7.76451446899632,2.55567934330658,NA,0.071425,0.01405,0.1288,0.11475,1.22297913075806e-14,1.22297913075806e-14,TRUE
"45667","isoComp_00065070","geneComp_00012961","ENST00000455528.5","SON","control","knockdown","SON","protein_coding","nonsense_mediated_decay",43.833826079129,38.0705249384047,49.5971272198532,8.15236771957315,2.14826744005768,0.381494045994099,NA,9.5051003212132,2.88001487164718,16.1301857707792,1.46183596759926,1.92641700567074,2.48150836210257,NA,0.206025,0.0879,0.32415,0.23625,0.0131888249545312,0.0131888249545312,TRUE
"55033","isoComp_00065280","geneComp_00013015","ENST00000531970.5","SPATA5L1","control","knockdown","SPATA5L1","protein_coding","nonsense_mediated_decay",98.4856850041157,50.2744734727533,146.696896535478,8.45376106791613,16.4135866316326,1.54475178467411,NA,65.2524621758802,22.0066708775492,108.498253474211,3.77712925179127,22.6871088859445,2.30113654090981,NA,0.584475,0.43745,0.7315,0.29405,0.0192922092940662,0.0192922092940662,TRUE
